Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=15, tm_min=54, tm_sec=16, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H15_M54_S14_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=52, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044048.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=53, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044050.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=58, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M42_S53_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=41, tm_sec=54, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044006.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=41, tm_sec=55, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044008.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=41, tm_sec=55, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044009.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=41, tm_sec=56, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044010.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=41, tm_sec=57, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044011.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=41, tm_sec=58, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044012.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=41, tm_sec=59, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044014.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=0, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044015.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=0, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044016.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=1, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044018.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=2, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044020.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=3, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044021.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=4, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044022.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=9, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M42_S04_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=14, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044027.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=15, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044028.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=16, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044029.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=17, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044030.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=18, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044031.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=19, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044032.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=23, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M42_S19_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=24, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044034.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=25, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044035.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=30, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M42_S25_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=31, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044037.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=32, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044038.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=32, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044039.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=33, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044040.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=44, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044043.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=45, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044044.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=46, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044046.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=47, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044047.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=52, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M42_S47_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=52, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044050.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=59, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044052.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=41, tm_sec=55, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044008.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=41, tm_sec=55, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044009.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=41, tm_sec=56, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044010.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=41, tm_sec=57, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044011.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=41, tm_sec=58, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044012.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=41, tm_sec=59, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044014.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=0, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044015.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=0, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044016.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=1, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044018.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=2, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044020.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=3, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044021.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=4, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044022.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=9, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M42_S04_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=15, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044027.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=16, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044028.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=16, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044029.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=17, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044030.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=18, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044031.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=19, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044032.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=24, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M42_S19_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=26, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M42_S24_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=27, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044036.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=32, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044038.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=32, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044039.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=33, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044040.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=44, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044043.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=45, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044044.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=46, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044046.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=47, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044047.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=52, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M42_S47_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=52, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044049.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=53, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044050.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=58, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M42_S53_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=59, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044054.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=43, tm_sec=0, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044055.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=3, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044021.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=4, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044022.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=9, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M42_S04_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=14, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044027.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=15, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044028.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=16, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044029.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=17, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044030.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=20, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044032.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=25, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M42_S20_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=26, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044035.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=31, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044037.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=32, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044038.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=32, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044039.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=42, tm_sec=33, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511044040.png'
